uuid,num_chars,num_letters,num_index_fk,num_grade_fk,num_index_dc,num_grade_dc,num_index_cl,num_grade_cl,num_index_SMOG,num_grade_SMOG,num_index_ari,num_grade_ari,ttr,rttr,cttr,httr,sttr,mttr,dttr,mattr,msttr,mtld,mamtld,hdd,simpson_index,hapax_index
тексты/191e37ff-10d8-4a4b-bab4-644f01595213\01fc7a9a-2e81-4d74-9b1b-1f977e168828.txt,918,701,5.830482004798718,4 - 6-й класс (возраст примерно: 9-11 лет),6.08376246334311,4 - 6-й класс (возраст примерно: 9-11 лет),2.566694214876037,1 - 3-й класс (возраст примерно: 6-8 лет),5.316528513228155,4 - 6-й класс (возраст примерно: 9-11 лет),6.321466408957612,4 - 6-й класс (возраст примерно: 9-11 лет),0.5467625899280576,6.44623586556778,4.558177093670911,0.8776484381058802,0.8287761149750302,0.05709319500715191,17.515222258532432,0.6722222222222222,0.73,46.482103176304705,29.112718964204113,0.7908523479169615,77.34677419354838,508.96601506034756
тексты/191e37ff-10d8-4a4b-bab4-644f01595213\02c980f7-5b3c-451f-82e7-7b909191a535.txt,214,151,0.5510277777777794,1 - 3-й класс (возраст примерно: 6-8 лет),0.921375,1 - 3-й класс (возраст примерно: 6-8 лет),0.05888888888889099,неизвестно (0),0.05,неизвестно (0),4.916317129629633,4 - 6-й класс (возраст примерно: 9-11 лет),0.5588235294117647,3.2584731177076676,2.3040884378451634,0.8349795656491866,0.5768801243768894,0.10775233828848088,9.280541061881566,0.5588235294117647,0.5588235294117647,17.737442922374427,15.442724458204335,-1,19.344827586206897,484.9683237300475
тексты/191e37ff-10d8-4a4b-bab4-644f01595213\06f3b5f9-7728-4de5-8c83-62bad6ff7fae.txt,222,161,7.482293103448278,7 - 9-й класс (возраст примерно: 12-14 лет),2.563198275862069,1 - 3-й класс (возраст примерно: 6-8 лет),-4.278275862068966,неизвестно (-4),2.6022212547765786,1 - 3-й класс (возраст примерно: 6-8 лет),4.391668103448275,4 - 6-й класс (возраст примерно: 9-11 лет),0.8648648648648649,5.260767593771433,3.719924439802217,0.9597936000328008,0.9087923513666448,0.025638538301646155,39.00378361022999,0.8648648648648649,0.8648648648648649,76.66400000000004,1.0,-1,83.25,1672.7485056714613
тексты/191e37ff-10d8-4a4b-bab4-644f01595213\07f5ce85-b2ef-4130-ace1-0b2aac9d445c.txt,956,736,2.2278701298701264,1 - 3-й класс (возраст примерно: 6-8 лет),5.870532467532468,4 - 6-й класс (возраст примерно: 9-11 лет),2.7738961038961065,1 - 3-й класс (возраст примерно: 6-8 лет),6.733284051593626,7 - 9-й класс (возраст примерно: 12-14 лет),1.9634220779220755,1 - 3-й класс (возраст примерно: 6-8 лет),0.6242424242424243,8.018539124863686,5.669963390400757,0.9077121978525616,0.8784138969169943,0.04161825044471933,24.027920186800728,0.7848275862068964,0.7666666666666666,41.712366436203645,64.9840549649987,0.8146331342655366,75.16666666666667,993.0471576262275
тексты/191e37ff-10d8-4a4b-bab4-644f01595213\08ded947-dbad-4308-a8a2-748061615a2c.txt,554,409,6.009350649350644,4 - 6-й класс (возраст примерно: 9-11 лет),5.680129870129871,4 - 6-й класс (возраст примерно: 9-11 лет),6.305714285714288,4 - 6-й класс (возраст примерно: 9-11 лет),6.010704656330492,4 - 6-й класс (возраст примерно: 9-11 лет),7.321285714285715,7 - 9-й класс (возраст примерно: 12-14 лет),0.7848101265822784,6.975544985741348,4.932455161889526,0.9445436870736155,0.9109382386719604,0.029224030991606777,34.2184143004503,0.8119999999999999,0.78,102.79294117647058,1.0,0.8391545829254106,77.025,1960.881327666789
тексты/191e37ff-10d8-4a4b-bab4-644f01595213\0b0ed84a-bcdb-4169-bab4-ae3b0f77768e.txt,228,179,7.051911330049265,7 - 9-й класс (возраст примерно: 12-14 лет),4.937896551724139,4 - 6-й класс (возраст примерно: 9-11 лет),5.169999999999998,4 - 6-й класс (возраст примерно: 9-11 лет),4.775795473477756,4 - 6-й класс (возраст примерно: 9-11 лет),8.761381773399016,7 - 9-й класс (возраст примерно: 12-14 лет),0.8,4.732863826479693,3.3466401061363023,0.9372372135006298,0.8507923476784429,0.04064768177090279,24.60164901005103,0.8,0.8,49.000000000000014,1.0,-1,54.09090909090909,1080.8476310451927
тексты/191e37ff-10d8-4a4b-bab4-644f01595213\1cd0e9f8-cb42-479d-b9c8-9c30a608837c.txt,352,225,-0.842929902395742,неизвестно (-1),0.581608695652174,1 - 3-й класс (возраст примерно: 6-8 лет),-11.503469387755096,неизвестно (-12),0.05,неизвестно (0),-1.6975150842945865,неизвестно (-2),0.6666666666666666,5.41602560309064,3.8297084310253524,0.9032223099338129,0.8299549520905318,0.053187883060029695,18.80127469768566,0.7105882352941176,0.7,22.429010949235366,30.92676892627412,0.7093281717121813,18.49137931034483,1334.3322193973706
тексты/191e37ff-10d8-4a4b-bab4-644f01595213\27fc96b3-2ed5-4010-ac48-33efa209be7d.txt,722,530,0.821871428571427,1 - 3-й класс (возраст примерно: 6-8 лет),2.5145142857142857,1 - 3-й класс (возраст примерно: 6-8 лет),-0.553214285714283,неизвестно (-1),2.8458183059705435,1 - 3-й класс (возраст примерно: 6-8 лет),0.15401428571428255,неизвестно (0),0.7559055118110236,8.518622490394693,6.023575729326322,0.9422320215969745,0.9199946660002815,0.027458825092664084,36.41816416490306,0.8371794871794879,0.86,145.68129032258065,1.0,0.8769269219214083,114.3,1188.0303365398343
тексты/191e37ff-10d8-4a4b-bab4-644f01595213\2a9304a3-fbe9-40c3-a5a5-23e78a401249.txt,542,426,1.8164761904761875,1 - 3-й класс (возраст примерно: 6-8 лет),3.2252857142857145,1 - 3-й класс (возраст примерно: 6-8 лет),2.562857142857144,1 - 3-й класс (возраст примерно: 6-8 лет),3.6593859126819157,4 - 6-й класс (возраст примерно: 9-11 лет),2.670642857142859,1 - 3-й класс (возраст примерно: 6-8 лет),0.7386363636363636,6.929023281557339,4.899559349388659,0.9323371108461324,0.8946447397575644,0.034797373164064976,28.737801422111183,0.8317948717948718,0.8,94.27478260869567,1.0,0.8638543556228526,136.71428571428572,665.2177562618999
тексты/191e37ff-10d8-4a4b-bab4-644f01595213\2ae51c0a-4081-431d-a51b-e38d76cfd896.txt,301,205,3.5750417690417606,4 - 6-й класс (возраст примерно: 9-11 лет),0.9182727272727274,1 - 3-й класс (возраст примерно: 6-8 лет),-0.2624324324324334,неизвестно (0),0.05,неизвестно (0),4.587283783783782,4 - 6-й класс (возраст примерно: 9-11 лет),0.40384615384615385,2.912176030182453,2.0592194189509323,0.7705225631630906,0.5172456838678045,0.13372784947541858,7.477873935180696,0.39999999999999997,0.38,13.0,13.410714285714285,0.45000382627190977,15.241379310344827,327.6006383302799
