uuid,num_chars,num_letters,num_index_fk,num_grade_fk,num_index_dc,num_grade_dc,num_index_cl,num_grade_cl,num_index_SMOG,num_grade_SMOG,num_index_ari,num_grade_ari,ttr,rttr,cttr,httr,sttr,mttr,dttr,mattr,msttr,mtld,mamtld,hdd,simpson_index,hapax_index
тексты/3d740402-502d-4e8f-8d0f-182d160cf58a\08251e98-2c80-4dc4-a5e2-70a6f60cf89f.txt,3708,3054,17.98226666666666,"Аспирантура, второе высшее образование, phD",15.149839436619718,4 - 6 курсы ВУЗа (возраст примерно: 20-22 лет),16.63478873239437,4 - 6 курсы ВУЗа (возраст примерно: 20-22 лет),15.105942348454981,4 - 6 курсы ВУЗа (возраст примерно: 20-22 лет),17.82112816901408,"Аспирантура, второе высшее образование, phD",0.6937901498929336,14.992931953601019,10.601603854259752,0.9405196619721569,0.9375419498071498,0.02228298126044462,44.87729843291385,0.9175119617224873,0.9177777777777778,304.7708256401768,309.52827412234603,0.93543758803422,257.2364066193853,1184.7379031553703
тексты/3d740402-502d-4e8f-8d0f-182d160cf58a\0d9afa03-cecb-4028-97ce-d4990191da71.txt,1077,845,20.8990909090909,"Аспирантура, второе высшее образование, phD",18.55409090909091,"Аспирантура, второе высшее образование, phD",20.010909090909095,"Аспирантура, второе высшее образование, phD",18.804919354665326,"Аспирантура, второе высшее образование, phD",22.190681818181815,"Аспирантура, второе высшее образование, phD",0.813953488372093,9.24473451641905,6.537014466829248,0.9576419752294562,0.9420573208668306,0.020069284221298573,49.827387413186756,0.8995000000000004,0.8799999999999999,194.14500000000004,1.0,0.9183404417025479,206.4,1477.4127972094736
тексты/3d740402-502d-4e8f-8d0f-182d160cf58a\0f71a025-8d04-4c30-b3ed-1d9c1c2a276b.txt,1009,828,16.233611344537813,4 - 6 курсы ВУЗа (возраст примерно: 20-22 лет),12.87432037815126,1 - 3 курсы ВУЗа (возраст примерно: 17-19 лет),15.585966386554624,4 - 6 курсы ВУЗа (возраст примерно: 20-22 лет),13.675133026873535,1 - 3 курсы ВУЗа (возраст примерно: 17-19 лет),16.68941228991597,4 - 6 курсы ВУЗа (возраст примерно: 20-22 лет),0.8484848484848485,9.748348733519078,6.893123494842633,0.9663506622025234,0.9544644026487757,0.015868033319801363,63.01978196328353,0.8925301204819284,0.9299999999999999,243.93600000000006,1.0,0.9217681389331068,180.125,2375.0428029505515
тексты/3d740402-502d-4e8f-8d0f-182d160cf58a\11281b97-9824-4b79-ab52-7d132eff6d4f.txt,8403,6907,15.437466666666658,4 - 6 курсы ВУЗа (возраст примерно: 20-22 лет),13.34126666666667,1 - 3 курсы ВУЗа (возраст примерно: 17-19 лет),15.1385,4 - 6 курсы ВУЗа (возраст примерно: 20-22 лет),13.754580540015729,1 - 3 курсы ВУЗа (возраст примерно: 17-19 лет),16.093653333333336,4 - 6 курсы ВУЗа (возраст примерно: 20-22 лет),0.635623869801085,21.138674993247868,14.947300433024065,0.9353430897889439,0.9399493694024186,0.021242480920417837,47.075480672260866,0.9052034058656578,0.9063636363636363,418.07960532166067,489.7543344425957,0.9265969080722809,209.98797250859107,1539.395578603584
тексты/3d740402-502d-4e8f-8d0f-182d160cf58a\124b62f4-b0b9-453b-b86f-476194b8d736.txt,2734,2166,18.159406950503985,"Аспирантура, второе высшее образование, phD",14.890511960282835,4 - 6 курсы ВУЗа (возраст примерно: 20-22 лет),18.105986159169547,"Аспирантура, второе высшее образование, phD",14.32975155063372,1 - 3 курсы ВУЗа (возраст примерно: 17-19 лет),19.402052128779893,"Аспирантура, второе высшее образование, phD",0.7302052785923754,13.484105990739671,9.53470278429017,0.9460843763495609,0.9403604003642482,0.02128734791562623,46.97626045121093,0.9071917808219189,0.92,353.898695652174,1.0,0.9153104599967317,172.01780415430267,1659.620632550347
тексты/3d740402-502d-4e8f-8d0f-182d160cf58a\13c76e09-56af-4dc0-8d48-c06c04e71899.txt,3460,2757,15.260389175257735,4 - 6 курсы ВУЗа (возраст примерно: 20-22 лет),11.988475515463918,1 - 3 курсы ВУЗа (возраст примерно: 17-19 лет),15.864587628865984,4 - 6 курсы ВУЗа (возраст примерно: 20-22 лет),12.256716900952526,1 - 3 курсы ВУЗа (возраст примерно: 17-19 лет),16.842557345360824,4 - 6 курсы ВУЗа (возраст примерно: 20-22 лет),0.7540229885057471,15.7263962887206,11.12024145938129,0.9535281741550535,0.9509523940251476,0.01761304341962135,56.776104854540705,0.9302072538860088,0.9225000000000001,495.16822429906546,1.0,0.9303060748439058,217.5,1802.967658919002
тексты/3d740402-502d-4e8f-8d0f-182d160cf58a\15c3da69-6a37-4f64-a33c-5ce6dd598a5e.txt,5656,4697,16.144101152737747,4 - 6 курсы ВУЗа (возраст примерно: 20-22 лет),12.451823775216141,1 - 3 курсы ВУЗа (возраст примерно: 17-19 лет),14.876772334293953,4 - 6 курсы ВУЗа (возраст примерно: 20-22 лет),13.81780846758118,1 - 3 курсы ВУЗа (возраст примерно: 17-19 лет),16.194427161383288,4 - 6 курсы ВУЗа (возраст примерно: 20-22 лет),0.6799468791500664,18.65831723722249,13.193422643969873,0.9417667867850231,0.9432204753673582,0.020242392557249175,49.40127493189443,0.9344034090909132,0.9306666666666666,435.9661772532179,464.68672644607227,0.9424889309095716,293.701244813278,1583.7839008760845
тексты/3d740402-502d-4e8f-8d0f-182d160cf58a\1a3c23bd-d289-44ee-b4fb-c4f824f05383.txt,4233,3535,15.23041292340779,4 - 6 курсы ВУЗа (возраст примерно: 20-22 лет),11.066096730045457,10 - 11-й класс (возраст примерно: 15-16 лет),15.757174348697397,4 - 6 курсы ВУЗа (возраст примерно: 20-22 лет),11.602235556006613,1 - 3 курсы ВУЗа (возраст примерно: 17-19 лет),16.720784031477585,4 - 6 курсы ВУЗа (возраст примерно: 20-22 лет),0.7182835820895522,16.629467192441183,11.758809019294377,0.9473450409711438,0.9461233702346822,0.01929343337116102,51.83110650978048,0.930472279260781,0.9299999999999999,536.0,516.4479166666667,0.9427950327186562,287.3346693386774,1545.1888882819364
тексты/3d740402-502d-4e8f-8d0f-182d160cf58a\1d60069f-62be-4501-8b03-a8668f8f2227.txt,1027,833,17.631666666666668,"Аспирантура, второе высшее образование, phD",14.200000000000001,1 - 3 курсы ВУЗа (возраст примерно: 17-19 лет),16.099166666666676,4 - 6 курсы ВУЗа (возраст примерно: 20-22 лет),15.782948441619796,4 - 6 курсы ВУЗа (возраст примерно: 20-22 лет),18.024833333333333,"Аспирантура, второе высшее образование, phD",0.8740157480314961,9.849657254518863,6.9647594370335595,0.9722023772527952,0.9620955928997542,0.013213030507700417,75.68286468552468,0.9538461538461532,0.95,282.25750000000005,1.0,0.9432683817748673,307.7307692307692,2594.6912558456816
тексты/3d740402-502d-4e8f-8d0f-182d160cf58a\22f549e9-1830-4970-ab9d-b01b9189b0d7.txt,1698,1338,17.589777472527466,"Аспирантура, второе высшее образование, phD",14.327353021978023,1 - 3 курсы ВУЗа (возраст примерно: 17-19 лет),17.027142857142863,4 - 6 курсы ВУЗа (возраст примерно: 20-22 лет),13.494659720498694,1 - 3 курсы ВУЗа (возраст примерно: 17-19 лет),18.17200618131868,"Аспирантура, второе высшее образование, phD",0.8767772511848341,12.735925230198013,9.005659094957856,0.9754286632571237,0.9705028283167084,0.01057157949408055,94.59324413725876,0.9676543209876529,0.96,479.4569230769229,1.0,0.9694961229009837,633.0,2263.117127526702
