uuid,num_chars,num_letters,num_index_fk,num_grade_fk,num_index_dc,num_grade_dc,num_index_cl,num_grade_cl,num_index_SMOG,num_grade_SMOG,num_index_ari,num_grade_ari,ttr,rttr,cttr,httr,sttr,mttr,dttr,mattr,msttr,mtld,mamtld,hdd,simpson_index,hapax_index
тексты/d06a2636-5c4e-4dd6-a8c9-9227a6646dac\1201c4ff-0fee-4b8b-b5e2-1b26af49fa31.txt,2842,2063,2.7611223251357373,1 - 3-й класс (возраст примерно: 6-8 лет),3.9186087511977004,4 - 6-й класс (возраст примерно: 9-11 лет),-0.301534653465346,неизвестно (0),4.149986886944674,4 - 6-й класс (возраст примерно: 9-11 лет),2.1448032577451315,1 - 3-й класс (возраст примерно: 6-8 лет),0.6153846153846154,12.937720641002239,9.148349998349849,0.9202950062990232,0.9146192639094899,0.03012940301609705,33.19016973106756,0.8755725190839694,0.8725,174.28014184397165,151.92895411134404,0.9189904998758436,221.0,1013.4575454407791
тексты/d06a2636-5c4e-4dd6-a8c9-9227a6646dac\1bf12e72-4572-4063-b18d-4f591c360ea1.txt,847,685,9.49173913043478,7 - 9-й класс (возраст примерно: 12-14 лет),6.6450000000000005,7 - 9-й класс (возраст примерно: 12-14 лет),5.430869565217392,4 - 6-й класс (возраст примерно: 9-11 лет),6.164224327781472,4 - 6-й класс (возраст примерно: 9-11 лет),7.650326086956525,7 - 9-й класс (возраст примерно: 12-14 лет),0.8235294117647058,8.98364527087647,6.352396490811211,0.9593741373871575,0.9432035830794825,0.019573569458330022,51.089301934881625,0.913428571428572,0.88,188.8133333333333,1.0,0.9271544341334427,260.037037037037,1356.0240147764537
тексты/d06a2636-5c4e-4dd6-a8c9-9227a6646dac\25792fb3-6369-453d-8d33-696d67a11c58.txt,10256,8016,5.449743589743591,4 - 6-й класс (возраст примерно: 9-11 лет),4.261173708920188,4 - 6-й класс (возраст примерно: 9-11 лет),4.950281690140848,4 - 6-й класс (возраст примерно: 9-11 лет),4.780841706067034,4 - 6-й класс (возраст примерно: 9-11 лет),6.000320332249906,4 - 6-й класс (возраст примерно: 9-11 лет),0.6090670170827858,23.76142093469459,16.80186187355054,0.9323359958372096,0.9394785904173077,0.021261844087798958,47.03260901879376,0.9004344874406081,0.9046666666666668,406.8254598541088,337.80136399833685,0.9385371426483959,260.87018255578096,1685.7705044610466
тексты/d06a2636-5c4e-4dd6-a8c9-9227a6646dac\2d81446e-091c-4d42-86f6-d1d7bae7fc98.txt,1789,1480,15.989671682626536,4 - 6 курсы ВУЗа (возраст примерно: 20-22 лет),11.41171682626539,10 - 11-й класс (возраст примерно: 15-16 лет),14.763023255813962,4 - 6 курсы ВУЗа (возраст примерно: 20-22 лет),11.98892792506932,1 - 3 курсы ВУЗа (возраст примерно: 17-19 лет),15.599593023255814,4 - 6 курсы ВУЗа (возраст примерно: 20-22 лет),0.7717842323651453,11.981313251055454,8.47206784734155,0.9527693982259089,0.9442565683014554,0.019827986504679523,50.43376440487258,0.8819791666666662,0.88,295.685090909091,11.538461538461538,0.8980874092433433,119.01234567901234,2109.7865234234546
тексты/d06a2636-5c4e-4dd6-a8c9-9227a6646dac\3eb1645d-6dbf-42f6-9223-fa28855b7147.txt,854,698,13.550058823529412,1 - 3 курсы ВУЗа (возраст примерно: 17-19 лет),10.979323529411765,10 - 11-й класс (возраст примерно: 15-16 лет),13.189607843137253,1 - 3 курсы ВУЗа (возраст примерно: 17-19 лет),10.258885019106316,10 - 11-й класс (возраст примерно: 15-16 лет),14.182289215686275,1 - 3 курсы ВУЗа (возраст примерно: 17-19 лет),0.7064220183486238,7.375262396202865,5.215098053385192,0.9259184206543383,0.8918497966429463,0.036360369034437005,27.502471139742756,0.6889999999999998,0.71,55.38710494648173,27.92112520683949,0.8247317287443305,61.95789473684211,980.5115021339253
тексты/d06a2636-5c4e-4dd6-a8c9-9227a6646dac\4be2f181-98ea-4ce8-bdd5-a6ad27f916eb.txt,2228,1749,10.828487179487176,10 - 11-й класс (возраст примерно: 15-16 лет),8.596371794871796,7 - 9-й класс (возраст примерно: 12-14 лет),9.735217391304353,10 - 11-й класс (возраст примерно: 15-16 лет),9.824263257259968,10 - 11-й класс (возраст примерно: 15-16 лет),10.23727619843924,10 - 11-й класс (возраст примерно: 15-16 лет),0.7576687116564417,13.680064757856268,9.673266557351274,0.9520452798018703,0.9466746847826748,0.019081006036577728,52.408138128724936,0.9253429602888078,0.9066666666666666,376.6744303797468,1.0,0.9187072249498622,181.42123287671234,1939.8898350524403
тексты/d06a2636-5c4e-4dd6-a8c9-9227a6646dac\4ed4789b-b407-404c-b701-f810f8997698.txt,2477,2018,14.074080459770116,1 - 3 курсы ВУЗа (возраст примерно: 17-19 лет),10.383994252873563,10 - 11-й класс (возраст примерно: 15-16 лет),13.597586206896558,1 - 3 курсы ВУЗа (возраст примерно: 17-19 лет),9.712553722719706,10 - 11-й класс (возраст примерно: 15-16 лет),14.78054885057471,4 - 6 курсы ВУЗа (возраст примерно: 20-22 лет),0.7630769230769231,13.756564866385682,9.727360302853928,0.953249548933317,0.9480164521137249,0.018611712547219727,53.72960695921467,0.9202898550724624,0.9133333333333332,384.0909090909091,1.0,0.929429014605769,205.6640625,1779.8487814936025
тексты/d06a2636-5c4e-4dd6-a8c9-9227a6646dac\5148a07d-ac5e-4da4-8ffc-dbf11d320540.txt,451,368,8.187622881355928,7 - 9-й класс (возраст примерно: 12-14 лет),6.691341101694917,7 - 9-й класс (возраст примерно: 12-14 лет),9.229322033898306,7 - 9-й класс (возраст примерно: 12-14 лет),7.039545764926359,7 - 9-й класс (возраст примерно: 12-14 лет),10.074111228813564,10 - 11-й класс (возраст примерно: 15-16 лет),0.9047619047619048,7.181324987175317,5.077963596336063,0.9758435423498405,0.9583722029391067,0.013425172715356905,74.48693742733836,0.9514285714285716,0.94,185.22000000000003,1.0,0.9297927526378111,244.125,2564.060282971354
тексты/d06a2636-5c4e-4dd6-a8c9-9227a6646dac\5e0388b1-b7b3-4adb-9a8d-2ccf4b35e736.txt,11941,9770,12.630628571428574,1 - 3 курсы ВУЗа (возраст примерно: 17-19 лет),10.952365172855314,10 - 11-й класс (возраст примерно: 15-16 лет),11.718655569782328,1 - 3 курсы ВУЗа (возраст примерно: 17-19 лет),12.09846166825577,1 - 3 курсы ВУЗа (возраст примерно: 17-19 лет),12.287829047009332,1 - 3 курсы ВУЗа (возраст примерно: 17-19 лет),0.5794117647058824,23.889759066078796,16.89261063653712,0.9266316550272088,0.9350181032814031,0.022711501329508263,44.030554629197276,0.9105875227135236,0.9135294117647059,366.4297482837529,377.4685373552318,0.9330229848462819,252.03315881326353,1710.7484879341937
тексты/d06a2636-5c4e-4dd6-a8c9-9227a6646dac\604b7b95-f32f-443b-86d5-f60100384bd4.txt,462,350,-0.1305837837837842,неизвестно (0),2.0202000000000004,1 - 3-й класс (возраст примерно: 6-8 лет),0.9537837837837841,1 - 3-й класс (возраст примерно: 6-8 лет),0.05,неизвестно (0),0.6438081081081108,1 - 3-й класс (возраст примерно: 6-8 лет),0.7441860465116279,6.901297485020058,4.879954250643349,0.9336683484149637,0.895985164270854,0.03428881090206912,29.164032630237877,0.7854054054054053,0.86,74.3490802764487,25.432769726247987,0.8186129211291295,71.66666666666667,1547.598760994854
тексты/d06a2636-5c4e-4dd6-a8c9-9227a6646dac\716a10fc-9867-48da-ab89-f05b4056380f.txt,889,716,11.029080701754388,10 - 11-й класс (возраст примерно: 15-16 лет),6.916905263157895,7 - 9-й класс (возраст примерно: 12-14 лет),9.608596491228074,10 - 11-й класс (возраст примерно: 15-16 лет),7.268771825363832,7 - 9-й класс (возраст примерно: 12-14 лет),10.408992982456141,10 - 11-й класс (возраст примерно: 15-16 лет),0.792,8.854829190899167,6.261309767133391,0.951702830458983,0.9331467975122334,0.023032542761209796,43.41683028085582,0.8697368421052635,0.87,168.2692307692308,1.0,0.8875329154225721,125.0,1729.9507607316464
тексты/d06a2636-5c4e-4dd6-a8c9-9227a6646dac\7e11af37-27ab-45e6-872c-5b479b485ab7.txt,1048,832,8.912857142857142,7 - 9-й класс (возраст примерно: 12-14 лет),7.522142857142857,7 - 9-й класс (возраст примерно: 12-14 лет),9.355714285714292,7 - 9-й класс (возраст примерно: 12-14 лет),8.514760284063966,7 - 9-й класс (возраст примерно: 12-14 лет),9.434785714285717,7 - 9-й класс (возраст примерно: 12-14 лет),0.7161290322580646,8.915734550817737,6.304376360142419,0.9337960001652864,0.9126369257094313,0.030225558937040226,33.08458255753013,0.8518867924528306,0.8466666666666667,141.864406779661,121.34974358974358,0.8613415078438054,97.03252032520325,1215.6340924845115
тексты/d06a2636-5c4e-4dd6-a8c9-9227a6646dac\86d8a8a1-f4d9-4b11-84ef-64b720bf3010.txt,1073,838,0.7314274711168096,1 - 3-й класс (возраст примерно: 6-8 лет),3.0295917843388964,1 - 3-й класс (возраст примерно: 6-8 лет),3.718780487804878,4 - 6-й класс (возраст примерно: 9-11 лет),2.9184490582891653,1 - 3-й класс (возраст примерно: 6-8 лет),3.3682310654685494,1 - 3-й класс (возраст примерно: 6-8 лет),0.7717391304347826,10.468378886997696,7.4022616990261545,0.9503141146792334,0.9376598705458992,0.021938137723917672,45.58272049271381,0.8559999999999997,0.8733333333333332,225.70666666666668,10.0,0.9136390734449649,179.10638297872342,1398.2788298580615
