uuid,num_chars,num_letters,num_index_fk,num_grade_fk,num_index_dc,num_grade_dc,num_index_cl,num_grade_cl,num_index_SMOG,num_grade_SMOG,num_index_ari,num_grade_ari,ttr,rttr,cttr,httr,sttr,mttr,dttr,mattr,msttr,mtld,mamtld,hdd,simpson_index,hapax_index
тексты/ee7342bc-8349-48e1-8703-c7129f1e26fa\0c2baeb8-d5d5-4125-94c7-c2255618096a.txt,6713,5391,13.358519947269826,1 - 3 курсы ВУЗа (возраст примерно: 17-19 лет),10.532049399847361,10 - 11-й класс (возраст примерно: 15-16 лет),13.125049261083753,1 - 3 курсы ВУЗа (возраст примерно: 17-19 лет),11.004511579420692,10 - 11-й класс (возраст примерно: 15-16 лет),13.729129466453898,1 - 3 курсы ВУЗа (возраст примерно: 17-19 лет),0.6820175438596491,20.59647815236143,14.563909370095342,0.9438497488287996,0.9467481070553982,0.018969712529265718,52.71561171299986,0.9064194669756667,0.9066666666666667,502.333328818518,471.5811592367444,0.9376401996627933,248.90113840623127,1841.1167894402752
тексты/ee7342bc-8349-48e1-8703-c7129f1e26fa\12d07b83-0d71-4522-96e2-a149be2d2ae8.txt,1185,979,21.42817590539542,"Аспирантура, второе высшее образование, phD",13.374587583148559,1 - 3 курсы ВУЗа (возраст примерно: 17-19 лет),20.31634146341463,"Аспирантура, второе высшее образование, phD",12.834287230815805,1 - 3 курсы ВУЗа (возраст примерно: 17-19 лет),21.922028455284547,"Аспирантура, второе высшее образование, phD",0.7748344370860927,9.521324967622565,6.732593450486702,0.9491545398474097,0.9329995740278684,0.023334556253912155,42.85489679420602,0.8749019607843137,0.8533333333333334,187.7729411764706,1.0,0.9036869508538017,169.02985074626866,1341.7910675436885
тексты/ee7342bc-8349-48e1-8703-c7129f1e26fa\501ed5fb-8360-44ee-8d06-a6c126a2446e.txt,1783,1488,19.393826283135922,"Аспирантура, второе высшее образование, phD",15.441635081782291,4 - 6 курсы ВУЗа (возраст примерно: 20-22 лет),16.41619289340101,4 - 6 курсы ВУЗа (возраст примерно: 20-22 лет),11.838205027813938,1 - 3 курсы ВУЗа (возраст примерно: 17-19 лет),18.290265933446136,"Аспирантура, второе высшее образование, phD",0.7488789237668162,11.183147154046498,7.9076791876333195,0.9465195537952596,0.9356166651258034,0.022774064409729733,43.90959742665746,0.8821839080459771,0.8799999999999999,248.6450000000001,1.0,0.9121095529719343,184.72388059701493,1568.6676485161718
тексты/ee7342bc-8349-48e1-8703-c7129f1e26fa\51498290-425d-4423-a09c-ee411b4c938f.txt,1442,1215,22.169296187683287,"Аспирантура, второе высшее образование, phD",19.872624633431087,"Аспирантура, второе высшее образование, phD",20.29903225806452,"Аспирантура, второе высшее образование, phD",17.932113968991477,"Аспирантура, второе высшее образование, phD",21.982822580645163,"Аспирантура, второе высшее образование, phD",0.6549707602339181,8.564854064500972,6.056266388881801,0.9176988769184656,0.8930894632138817,0.03685681434844991,27.13202477419368,0.8565573770491812,0.8266666666666667,109.19442973182544,82.33406404879909,0.8520585469251254,104.56834532374101,961.9060167843126
тексты/ee7342bc-8349-48e1-8703-c7129f1e26fa\7a06ad27-72a2-4abd-80dd-72d9890bf4c9.txt,4125,3457,19.90892474576271,"Аспирантура, второе высшее образование, phD",18.01864677966102,"Аспирантура, второе высшее образование, phD",18.09902542372881,"Аспирантура, второе высшее образование, phD",18.595360605822687,"Аспирантура, второе высшее образование, phD",20.105034915254237,"Аспирантура, второе высшее образование, phD",0.6266924564796905,14.249503707126776,10.07592069985219,0.9252086824463628,0.9221266538614584,0.027562770669677564,36.280822852839066,0.8634615384615358,0.8580000000000002,202.97758678800136,195.97898074394863,0.904351959027217,151.2312925170068,1156.80386310847
тексты/ee7342bc-8349-48e1-8703-c7129f1e26fa\9e5e703f-6f03-418d-9420-6845fdb385b5.txt,2178,1766,16.71255462184873,4 - 6 курсы ВУЗа (возраст примерно: 20-22 лет),11.652176470588236,1 - 3 курсы ВУЗа (возраст примерно: 17-19 лет),15.480924369747903,4 - 6 курсы ВУЗа (возраст примерно: 20-22 лет),9.876393031016011,10 - 11-й класс (возраст примерно: 15-16 лет),17.373752100840342,4 - 6 курсы ВУЗа (возраст примерно: 20-22 лет),0.6595744680851063,11.076138815662695,7.832012865918626,0.9262376370272767,0.9144997424984196,0.030104026044648725,33.218148247574995,0.8709012875536463,0.8560000000000001,150.31656804733728,111.10923157618673,0.894731459595128,155.3764705882353,1012.7696314386692
тексты/ee7342bc-8349-48e1-8703-c7129f1e26fa\c3560aba-b418-4659-bdbb-859d80482481.txt,3280,2804,26.546175648702587,"Аспирантура, второе высшее образование, phD",22.088421157684635,"Аспирантура, второе высшее образование, phD",23.957425149700597,"Аспирантура, второе высшее образование, phD",21.19907142694975,"Аспирантура, второе высшее образование, phD",26.71884530938123,"Аспирантура, второе высшее образование, phD",0.7111716621253406,13.624089100366083,9.633685790358587,0.9422827170456689,0.9368781694121369,0.02250479458469485,44.43497567758668,0.9040251572327039,0.9171428571428571,302.72679509632223,188.55963302752292,0.9284960288158749,237.31802120141342,1312.505574058422
тексты/ee7342bc-8349-48e1-8703-c7129f1e26fa\f1e7257b-52d5-4307-8888-a50cdf1d1d0c.txt,869,739,19.470727272727274,"Аспирантура, второе высшее образование, phD",16.384818181818183,4 - 6 курсы ВУЗа (возраст примерно: 20-22 лет),17.54373737373738,"Аспирантура, второе высшее образование, phD",14.487543650727664,1 - 3 курсы ВУЗа (возраст примерно: 17-19 лет),18.77418686868687,"Аспирантура, второе высшее образование, phD",0.9245283018867925,9.518601451101189,6.730667633485762,0.9831730159099598,0.9759534253922532,0.00830836683911961,120.36059786040504,0.958245614035088,0.96,393.2600000000001,1.0,0.9682631833575028,618.3333333333334,2835.42821137068
тексты/ee7342bc-8349-48e1-8703-c7129f1e26fa\fbc521a8-6d75-4445-81d3-80926d875077.txt,3810,3261,22.141978229317843,"Аспирантура, второе высшее образование, phD",17.991622641509437,"Аспирантура, второе высшее образование, phD",19.82448113207547,"Аспирантура, второе высшее образование, phD",17.732307541720903,"Аспирантура, второе высшее образование, phD",21.68020391872279,"Аспирантура, второе высшее образование, phD",0.6964285714285714,14.740614447359862,10.423188434584551,0.9407367242702858,0.9373442637095878,0.02235272024164106,44.7372842852966,0.8928822055137836,0.9,251.9910944114469,202.50396815882226,0.9279666482021286,220.54625550660793,1356.063508799051
